2370905	Where is the blue and white sign hanging?##train,train,car,train	A ina fari da baƙin shaidar yake saƙale?
2324598	Where is the game taking place?##person,person,person,person,person,person,baseball glove,person,person,person	Ina wasan nan ke wakana?
2358526	Who is watching the game?##person,person,baseball glove,person,person,person,person,person,person,person	Suwaye suke kallon wasan?
2362259	Red.##bicycle,person,traffic light,potted plant,potted plant,potted plant,potted plant,bench,potted plant,potted plant	Ja.
2382154	How many pets are pictured?##person,surfboard	Dabbobi nawa ne a hoton?
2378502	Black.##sheep,sheep,sheep,sheep,sheep,sheep,sheep,sheep,sheep,sheep	Baƙi
2364712	Plastic.##tennis racket,cup,bottle,vase	Filastic
2335969	Daytime.##person,snowboard,bird	Da rana.
2342858	Who is behind the batter?##person,person,person,baseball glove,baseball bat	Waye a bayan ɗan wasan?
2378433	Where was the pic taken?##bear	A ina aka ɗauka hoton?
2364890	What is growing in the cracks of the sidewalk?##truck	Me yake fitowa a tsakankanin hanyar tafiya?
2348986	A phone.##person,cell phone,person	Wayar hannu.
2383236	What is the cat sitting on?##cat,chair,dining table	Akan me magen ke zaune?
2415381	What color is the man's shirt?##book,person,person,person,person,couch,bed	Wana launi ce rigar mutumin?
2410519	Olives.##wine glass,bottle,pizza,bottle,pizza,pizza,frisbee,dining table,pizza,pizza	Zaitun.
2345556	How many snowboards is the man holding?##person,person,person,person,person,skis,snowboard,person,skis,person	Nawane adadin allon sulun ƙanƙara da mutumin yake riƙe dashi?
2365326	What kind of picture is on the right?##person,person,tie,tie,tie	Wanne irin hoton ne a dama?
2392896	What are the yellow objects behind the zebra?##zebra	Wasu abubuwa ne rawaya a bayan jakin dawan?
2355466	How many women are in the photo?##person,umbrella,bench	Nawa ne adadin mata a cikin hoton?
2332363	What logo is on the laptop across the table?##laptop,cup,cup,laptop,person,chair,pizza,person,keyboard,dining table	Wanne alama ne akan kwamfutar tafi da gidan da take a gaba kan tebur ɗin?
2358360	What is on the hill?##person,person,person,person,person,person,person,person,person,person	Me yake kan tudun?
2382489	What color is the grass?##sheep,sheep,sheep,sheep,sheep,sheep	Mene launin ciyawar?
2349168	When is the photo taken?##kite,person,person,kite,person,person,boat,boat,person,person	Yaushe aka dauki hoton?
2413569	Red.##bus,person,person,truck	Ja.
2415091	What color is the kite?##person,kite,person,person,person,person,person,person,kite,person	Wanne launi ne Jirgin leda ɗin?
2375873	What grows on the tree?##banana,donut,hot dog	Me yake fitowa a kan bishiya?
2410258	A pillow.##chair,bed,bed,potted plant	Matashin kai.
2400093	Steel.##bowl,carrot,spoon,oven,carrot,carrot,carrot,carrot,spoon,carrot	Baƙin ƙarfe.
2321587	White.##person,person,person,person,person,person,tennis racket,person,person,person	Fari.
2381252	Silver.##umbrella	Azurfa.
2356034	Players.##person,person,person,person,person,person,person,person,person,person	yan wasa.
2332812	What color is the fruit?##apple,person,knife,apple,chair	Mene launin abun marmari?
2361751	Where is the rebar?##oven,oven,dining table	Ina rebar?
2360727	Sunglasses.##person,apple,person	Tabarau ɗin rana.
2356292	Two.##person,person,orange,orange,orange,orange,orange,orange,orange,orange	Biyu.
2364025	Flowers.##person,baseball glove	Furanni.
2316490	One.##cat,umbrella,chair,chair	Ɗaya.
2344456	What kind of weather is it?##person,umbrella,umbrella,umbrella,umbrella,umbrella,umbrella,person,person,person	Wanne irin yanayi wannan?
2400745	Black.##person,tie	baƙi.
2337118	Daytime.##person,person,person,person,frisbee,person,person,person,person,person	Da rana
2341074	What is the white food on the plate?##bottle,cup,fork,carrot,spoon,dining table,cup,carrot,carrot,carrot	Wani farin abinci ne a kan farantin?
2401929	Where is the pink teddy bear?##teddy bear,bench,tie	Ina yar tsana ruwan hoda?
2401582	What does the lady bear have on top of head?##cake,tie,dining table,teddy bear	Me budurwar teddy bear ɗin take da shi a saman kai?
2404495	Yellow.##person,boat,person,boat,boat,boat,train,umbrella,bottle	Rawaya.
2366937	Who is holding the knife?##person,cake,bowl,bowl,dining table,bowl,spoon,bowl,book,bowl	Wake riƙe da wuka?
2406916	In office.##person,person,tie,chair,potted plant,chair	A ofis.
2347694	What is the train number?##train,person,person,suitcase,person,train,tie,tie	Mene lambar jirgin ƙasan?
2327740	What color is the time stamp?##person,person,person,person,person,person,person,traffic light,traffic light,kite	Menene launin tambarin lokaci?
2327233	Who is in the picture?##person,bottle,bottle,cat,refrigerator,bottle,bowl,cup,bottle,bottle	Waye a hoton?
2331840	Daytime.##person,baseball glove,bench	Da rana.
2361427	Cutting board.##pizza,bowl,dining table,bottle,spoon,spoon,cup,cup,pizza	Kan allon yankawa
2386512	When the people have crossed.##motorcycle,person,person,person,dog,person,car,person,car,car	Lokacin da mutanen suke gama tsallakewa.
2330978	One.##person,person,person,person,person,person,person,person,person,skateboard	Ɗaya.
2382006	At an airport.##person,person,person,person,truck,person,person,person,airplane,person	A titin jirgin sama.
2406319	The background.##giraffe,giraffe	A bayan.
2357967	One.##person,person,train,person,person,person,person,person,person,person	Ɗaya.
2319464	Clear.##giraffe,horse	Yayi tas.
2336673	How long is the dog's tail?##frisbee,dog	Yaya tsayin wutsiyan karen?
2394177	Bike.##motorcycle,dog,dog,cat	Babur.
2390729	Where is the airplane?##airplane,person,person	Ina jirgin saman?
2409318	Riding a motorcycle.##person,motorcycle	Tuƙa babur.
2358387	Where is a brown hat?##person,car,car,car,car,car,car,car,skateboard,car	A ina hula ruwan ƙasa-ƙasa?
2382868	When was this picture taken?##giraffe,bird	Da yaushe aka dauka hoton?
2376438	What time of day is the picture taken in?##person,laptop,person,book,book,book,book,book,book,book	Da wanne lokaci aka ɗauki hoton nan?
2406991	What color is the grass?##person,frisbee,person,bench	Wani launi ne da ciyawar?
2353018	Two.##person,chair,person,chair,laptop,chair,dining table,chair,bottle,chair	Biyu.
2411542	Where are the cars parked?##person,umbrella,person,person,person,umbrella,person,person,umbrella,person	A ina ake ajjeye motocin?
2332221	Why is it bright?##boat,umbrella,umbrella	Meyasa yayi haske?
2393936	What is the wall's color?##person,tie,person,chair,chair,wine glass	Meye launin bangwan?
2413552	Where is the woman?##person,surfboard	Ina matar?
2370929	What is the round bowl resting on?##couch,person,tv,tv,tv,person,dining table,sandwich,scissors	Me zagayyan kwanon yake kai?
2375873	Peel of banana.##banana,donut,hot dog	Bawon ayaba.
2324598	Protection.##person,person,person,person,person,person,baseball glove,person,person,person	Kariya.
2415316	What is the man holding?##person,umbrella,umbrella,tie,tie,kite,boat	Me mutumin yake riƙe dashi?
2377309	Plane.##airplane	Jirgin sama.
2412688	What color leaves are on the trees closeby?##horse,person,person,person,horse,person	Wanne launin ganye ne kan bishiyoyi dake kusa?
2413875	Two.##car,bus,car,car,car,person,car,person,car,bicycle	Biyu.
2336865	How many white horses do you see?##horse,horse,horse,horse,horse,horse,horse,horse	Nawa ne adadin fararen dawakai da ka gani?
2351388	Where is a shadow?##giraffe,giraffe,person,person	Ina inuwar take?
2364872	What kind of sandwich is next to the chicken leg?##sandwich,sandwich	Wani irin sanwici ne a kusa da ƙafar kazan?
2392080	1##bus,car,person,car,car,person,handbag	Ɗaya
2367360	What are the sheep doing?##sheep,sheep,sheep,sheep,sheep,sheep,sheep,sheep,sheep,sheep	Me tunkiyoyin ke yi?
2408685	What color is the water?##person,surfboard	Menene launin ruwan?
2358810	A flowery blue tank top.##keyboard,laptop,tv,person,cat,keyboard,person,bottle,tv	Riga mai adon furanni.
2316969	Where was the picture taken?##vase,vase,bowl	A ina aka ɗauki hoton?
2399044	What color is the surface they are playing on?##person,person,person,tennis racket,tennis racket,person,chair,chair,chair,chair	Wana launi ce farfajiyar da suke wasa akai?
2376221	What is the weather like?##person,person,person,person,skis,backpack,skis,skis,backpack,skis	Kamar yaya yanayin yake?
2324218	Blue.##person,baseball glove,person,person,person,person,person	Shuɗi.
2392531	During the day time.##train,car,car,car,car,car,car,car	Da lokacin rana.
2413170	A tall gray building.##stop sign	Gini babba ruwan toka.
2367980	Daytime.##bench	Lokacin rana.
2388001	Why is the train standing on the tracks?##person,person,person,train,person	Meyasa jirgin ƙasan yake tsaye kan hanyar sa?
2346998	On the tracks.##train,traffic light	Yana kan hanya
2336865	What color is the sky?##horse,horse,horse,horse,horse,horse,horse,horse	Menene launin sararin saman?
2339938	How many trucks are there?##person,skateboard	Manyan motoci nawa ne a wurin?
2360987	What is in the picture?##sink,sink,toilet,vase	Menene a cikin hoton?
2324464	Tennis.##person,tennis racket,person,person,sports ball,person,person,person,person,person	Tenis.
2416681	What color are the leaves?##orange,person,orange,orange,orange,orange,orange,orange,cup,orange	Mene launin ganyayyakin?
2367445	A sandwich.##knife,cup,dining table,sandwich,cup,cup,bottle,fork,cup,fork	Burodi mai kayan yanke yanke.
2384135	What color is the glove?##person,person,person,person,person,person,person,person,person,person	Mene launin safar hannun?
2389629	Why is the man wearing helmet?##person,bicycle,baseball glove,airplane,remote	Meyasa mutumin yake sanye da hular kwano?
2411229	Where is the bush?##	Ina dajin yake?
2322626	A sweeping.##car,toilet,truck	Shara.
2410531	What is the man wearing as pants?##person,tennis racket,person,person,person	Me mutumin ke sanye dashi a matsayin wando?
2349408	When was the photo taken?##train,book,book,book,book,book	Yaushe aka dauki hoton?
2407210	White.##remote,cup,cup,bottle,book,dining table,sink,cup,book,cup	Fari.
2370667	Dog.##dog,bed,couch,couch	Kare.
2324363	Who is wearing sunglasses?##person,motorcycle,bicycle,person,person,cow,bird,bicycle,banana,cat	Wayasa awarwaro?
2399073	The floor.##couch,vase,vase,book,book,book,book,book,book,dining table	Ƙasan.
2360536	Where is the zebra looking?##zebra,zebra,zebra,zebra,zebra,cow,zebra	Ina jakin dawa ke kallo?
2370375	What is this a picture of?##oven,bed	Hoton menene wannan?
2321088	Why are the leaves falling?##person,person,umbrella,vase,potted plant,backpack	Meyasa ganyen suke faduwa?
2381478	When was the picture taken?##traffic light,person,car,person,car,person,umbrella,car,car	Da yaushe aka dauka hoton?
2363124	In a fence.##horse,horse	Suna shinge.
2392832	Baseball cap.##person,donut	Hular baseball.
2370911	What is the door's color?##train,person,person,person,person,person,airplane,person,person	Menene launin ƙofar?
2318639	Rocks.##boat	Duwatsu.
2316213	What color are the tomatoes?##carrot,bird,carrot,carrot,carrot,carrot,carrot,apple,carrot,apple	Mene launin tumatur din?
2357732	What color is the dog?##bed,dog	Menene launin karen?
2397980	Where is the man sitting?##person,car,car,book,car,person,bench,bench	Ina mutumin yake zaune?
2370908	A large black wheel.##train,person,person	Babbar baƙar taya.
2393380	White.##airplane,airplane	Fari.
2385428	Daytime.##bus,person,person,person,stop sign,person,car,car	Da rana. 
2396818	How many pens are by the cup of coffee?##cup,clock,book,book,book,cell phone,book,fork,remote,book	Nawane adadin alƙaluma a kusa da kofin kofi?
2376284	Trees.##person,kite,person,kite,kite,kite,kite,kite,umbrella,kite	Bishiyu.
2335797	What room was this taken in?##person,person,bed,bed,remote,cell phone	A wani ɗaki aka ɗauka wannan?
2385895	Automatic.##toilet,toilet,sink	Mai aiki da kansa.
2331786	Smiling.##person,hot dog,person,person	Murmushi.
2407060	Birds.##clock,clock,bird,kite,bird,bird,bird,kite,bird,bird	Tsuntsaye.
2355469	Where was the picture taken?##person,surfboard	Yaushe aka ɗauki hoton?
2405085	When was the picture taken?##horse,person,car,person	A yaushe aka ɗauki hoton?
2338059	Where is the lady?##person,microwave,person,bottle,bottle,bottle,cup,bowl,vase,dining table	Ina budurwar?
2341904	How many clouds?##train	Nawane adadin giza-gizai?
2343628	One.##person,cell phone	Ɗaya.
2319649	What place is this?##banana,banana,banana,banana,banana,banana,banana,banana,apple,banana	Ina ne nan wajan?
2414037	Where is the jacket?##bed,tv	Ina rigar?
2324174	On the potatoes.##fork,dining table,laptop,dining table,spoon	A kan dankalin.
2382489	What color is the sky?##sheep,sheep,sheep,sheep,sheep,sheep	Mene launin sararin samaniya?
2390909	At the camera.##umbrella,person,person,person,person,person,handbag,person,person	Kamara.
2384775	Purple.##person,tie,tie,tie	Shunayya.
2358526	Fans.##person,person,baseball glove,person,person,person,person,person,person,person	Magoya baya.
2324044	"Outside, in the grass."##motorcycle	"Waje, a cikin ciyawa."
2345710	Daytime.##dog,sheep,cow,cow,cow,cow,cow,cow,cow,cow	Da rana.
2409318	Black.##person,motorcycle	Baƙi.
2375508	Lines.##person,skis	Layi.
2384565	Where cat laying?##cat,tv,book	A ina magen ke kwance?
2391897	How many clocks?##clock,clock	Agogo nawane?
2335423	Silver.##refrigerator,oven,sink,book,oven,sink	Ruwan azurfa.
2332403	Eating a sandwich.##person,person,person,chair,umbrella,person,umbrella,umbrella,person,person	Cin sanwici.
2348828	What color is the cat?##cat,bed,bed,teddy bear,umbrella	Menene launin kyanwar?
2382868	How many different types of animals are pictured here?##giraffe,bird	Dabbobi kala nawa ne a jikin hoton a nan?
2361751	Kitchen.##oven,oven,dining table	Ɗakin girki.
2362057	Sunny and bright.##car,bottle,cup,dining table,car,bowl,car,truck,car,cake	Haske ga rana.
2319780	Brown.##horse,horse,person,umbrella,umbrella,boat,suitcase	Ruawan ƙasa.
2388563	Bench.##bench	Benci.
2360055	Behind the women.##person,person,cell phone,cell phone,dining table	Bayan matar.
2390113	White.##elephant,person,person,person	Fara
2402526	What vehicles are shown?##airplane,airplane,airplane,airplane,airplane,airplane,boat,airplane,airplane	Wanne abin hawa ake nuna?
2337425	Black.##giraffe,giraffe	Baƙi.
2394411	What is on the window?##pizza,cup,dining table,scissors,cell phone,dining table,cup	Menene akan tagar?
2319180	What is the man wearing on his face?##person,toilet,backpack	Me mutumin yake sanye da shi a fuskar shi?
2353265	Who is wearing a tropical shirt?##person,cup,person,person,cup,cup,cup,person,dining table,cup	Wa yake sanye da rigar wurare masu zafi?
2372875	Where is the train?##car,car,car,person,car,car,car,person,car,car	Ina jirgin ƙasan?
2408308	What color is the chair's seat?##tv,keyboard,mouse,chair,book,chair,book,book,book,sink	Menene launin wurin zaman kan kujerar?
2391713	How many vases are there in the photo?##vase,dining table,potted plant	Tukunyar fure nawa ce a jikin hoton?
2330938	Bananas.##banana,person,bottle,cup,bottle,cup,dining table,bottle,person,bottle	Ayaba.
2316213	Carrots $3.50 a bunch.##carrot,bird,carrot,carrot,carrot,carrot,carrot,apple,carrot,apple	Karas $3.50 duk dauri.
2376459	What is under the bananas?##banana,banana,bottle,dining table	Menene a ƙasan ayabar?
2391500	What kind of pants is the man wearing?##person,backpack,skateboard,car,traffic light,car,fire hydrant,person,car,person	Wani irin wando mutumin yake sanye dashi?
2354543	During a match.##person,tennis racket,person,person,person,chair	Lokacin wasa.
2331905	What is this?##car,bus,car,car,person,car,person,car,person,car	Menene wannan?
2325258	Bus.##person,person,tv,chair,bus,person,scissors,person	Bas.
2324464	What does the player have around his wrists?##person,tennis racket,person,person,sports ball,person,person,person,person,person	Me dan wasn ya sanya a  damtse hannunsa?
2356158	Right of the plate.##fork,cup,knife,dining table,bottle,sandwich,cup,sandwich,bottle,bowl	Dama da farantin.
2390196	What is the jar made of?##dining table,vase,bottle	Menene aka yi kwalbar?
2414661	3##person,person,person,backpack	Uku.
2414448	Blue.##truck,truck,car,truck,bench,person	Shuɗi.
2409599	How many numbers are on the boat to the left?##boat,boat,boat,boat,boat,boat,chair,boat,boat	Lambobi nawa ne akan jirgin ruwa?
2372104	The wheels.##person,person,person,person,person,handbag,person,person,bus,truck	Ƙafafu.
2415601	Red.##traffic light,traffic light,car,car,car,car,car,car,car,car	Ja.
2380072	To be drank.##bottle,bottle,bottle,bottle,wine glass,bottle,bottle,wine glass,cup,wine glass	Saboda sha.
2330918	Stoves.##oven,oven,oven,oven,oven	murhuna.
2365928	Where are shadows?##elephant,person,umbrella,person,car,person,car,car,umbrella,stop sign	Ina inuwar suke?
2386533	What is the kid doing?##person,person,chair,pizza,dining table,person,carrot,bowl,chair,bowl	Me yarinyar takeyi?
2340094	Tan.##cat,cat,cat,cat	Launin tan.
2391714	How many stop lights?##person,traffic light,person,person,person,person,bicycle,person,person,person	Alamar tsayawa guda nawa ce?
2414507	Plaid.##tv,couch,chair,cat,book,book,book,book,book,book	Filad.
107966	Where are the vases and pitchers?##tv,vase,vase,bowl,apple,apple,refrigerator,oven,bowl,oven	Ina tukunyar furanni da tukwanen suke?
2377342	Black shirts.##person,sports ball,tennis racket,tennis racket	Bakin riga.
2359188	Where is the leaf?##car,car,car,car,car,car,car,car,car,car	Ina ganyen yake?
2374619	No one.##refrigerator,oven	Babu kowa.
2360697	White.##cup,sandwich,dining table,dining table,bowl,sandwich	Fari.
2370908	A train.##train,person,person	Jirgin ƙasa.
2400445	Brown and black.##horse,car,person,person,person,person,chair,person,car,person	ruwan ƙasa da baƙi.
2376291	During the day.##bus,bicycle,car,person,car,car,bicycle,bicycle	Da rana.
2326635	It's under construction.##bicycle,bicycle,person,potted plant	Ana cikin aikin gini.
2394870	What is present?##person,train,person,person,person,person,person,person,person,person	Mene a nan?
2413338	What color is the guardrail?##person,tennis racket,person,tennis racket,sports ball,car,stop sign,stop sign	Menene launin tsaron titin?
2322820	Brown and white.##person,cow,person,person,person,person	Ruwan ƙasa.
2378451	One.##cat,car	Ɗaya.
2364146	What is the building made of?##	Da me akayi ginin?
2407844	Where is the plane pointed?##airplane,person,person,person,person,person,person,person,person	Ina jirgin saman yake kalla?
2365834	What is chair backed by?##person,person,person,person,umbrella,umbrella,chair,person,chair,person	Me kujerar ta juyawa baya?
2380749	How many buses are pictured?##person,motorcycle,person,person,person,bicycle,motorcycle,motorcycle,motorcycle,bicycle	Nawane adadin bas da aka nuna?
2334064	White.##person,skis,person,backpack	Fari.
2372746	When was photo taken?##bird,bird,bird	Yaushe aka ɗauki hoton.
2362191	What is the boy carrying?##surfboard,person,boat,surfboard	Me yaron yake ɗauke da shi?
2373313	The laptop case.##bed,laptop,cell phone,cell phone,book,handbag,book,suitcase,remote,book	Akwatin kwamfutar tafi-da-gidankan.
2344748	What is orange?##toilet	Menene mai ruwan lemo?
2413488	What is the boy on?##skateboard,person,person,skateboard	Yaron akan me yake?
2345930	5##person,person,person,person,person,person,person,person,person,person	5
2405604	How many total feet are not on a skateboard?##person,person,skateboard,skateboard,car,car,car,car,bench,car	Nawane adadin ƙafafu da basa ka allo mai taya?
2378451	Inside the car.##cat,car	A cikin motar.
2393112	Over the street.##traffic light,traffic light,clock,traffic light,traffic light	Saman titin.
2317342	Wintertime.##person,skis	Lokacin sanyi.
2377847	Horse.##horse,person,umbrella,umbrella,umbrella	Doki.
2370992	Dark marks.##cell phone	Alamomi masu duhu.
2333465	It was bitten.##cup,dining table,orange,bowl,sandwich,sandwich,cell phone,spoon,cup	Saboda an gutsira.
2349358	When was this?##giraffe,giraffe	Yaushene wannan?
2340098	Nighttime.##umbrella,person,person,umbrella,person,person,person,train	Daddare.
2354144	What company runs the bus?##bus,person,bench,person,person,suitcase,traffic light,bench,car,person	Wani kamfani ne ke tafiyar da bas ɗin?
2401929	Where is the bear's body?##teddy bear,bench,tie	Ina jikin beyar yake?
2340548	Who is eating the pizza?##pizza	Wa yake cin pizza?
2384111	Gray.##person,person,car,person,car,car,car,car,bench,car	Ruwan tuka.
2373667	How is the sky above?##bench,umbrella,umbrella,umbrella,umbrella,umbrella,umbrella,umbrella,umbrella,umbrella	Yaya yanayin saman?
107919	Man in a white hat.##horse,person	Namiji sanye da farar hula.
498232	This photo.##person,wine glass,person,cup,book,chair,clock,handbag,chair,person	Wannan hoton.
2353265	What do all three men have on their faces?##person,cup,person,person,cup,cup,cup,person,dining table,cup	Me mutanan nan uku ke dashi a fuskar su?
2320506	How many giraffes are in the photo?##giraffe	Raƙumin dawa nawa ne a hoton?
2357217	How many airplanes are there?##airplane,truck	Jirgin sama nawa ne a nan
2394080	Where are the petals?##bench,potted plant	Ina ganyayyakin filurai ɗin suke?
2408812	What color is the toy truck's body?##potted plant,suitcase,cell phone	Wani launi ne jikin babbar motar ta wasa?
2329587	The coach.##person,person,tennis racket,sports ball,sports ball,person,person,tennis racket,bench,bench	Mai horarwa.
2316175	Horses.##bed,horse,horse,tv,teddy bear,horse	Dawakai.
2400965	Poles.##traffic light,car,traffic light,car,car,traffic light,car,car,car,car	Ƙarafuna.
2338866	What color are the man in the purple shirt's jeans?##person,person,person,remote,person,person,person,person,tv,bottle	Menene launin wandon mutumin me sanye da riga ruwan melmo?
2334735	How many birds are shown in the photo?##bird,boat,boat,boat,boat,boat,boat,boat,boat,boat	Tsuntsu nawa ne ya nuna a hoton?
2363014	On the girl.##person	Jikin yarinyar.
2370992	Round.##cell phone	Zagaye.
2386905	Sandwiches.##person,person,dining table,sandwich,bottle,potted plant,cup,knife,knife,sandwich	Sanwic.
2333465	What color is the lemon?##cup,dining table,orange,bowl,sandwich,sandwich,cell phone,spoon,cup	Menene launin lemon tsamain?
2356883	No one.##bottle,hot dog,bottle,bottle,bottle,hot dog,hot dog,dining table,hot dog,carrot	Babu kowa.
2402526	Green.##airplane,airplane,airplane,airplane,airplane,airplane,boat,airplane,airplane	Kore.
2370863	In the street.##person,bicycle,backpack,baseball glove,person	A titin.
2395647	Canal.##person,person,person,person,dog,boat,suitcase,boat,dog,skateboard	Hanyar jirgin ruwa.
2342718	How many truck parked?##truck,car,bottle,car,person,car,truck,person,truck,car	Nawane adadin babbar mota da aka ajiye?
2400965	Where are red lights?##traffic light,car,traffic light,car,car,traffic light,car,car,car,car	Ina jajayen hasken?
2415200	What color is the darkest horse?##horse,person,person,person,horse,bicycle,person,person,person,person	Mene launin doki mai duhu?
2409213	On an outside patio.##person,person,person,bowl,person,chair,chair,person,person,person	A baranda a waje.
2365039	What is there seven of showing on the zebras?##zebra,zebra,zebra,zebra	Menene a gurin bakwai da suka nuna a jikin jakin dawan?
2318370	In a large cow field.##cow,cow,cow,cow,cow,cow,cow,cow,cow,cow	A babban filin Shanu.
2412457	What is in the doorway shining?##refrigerator,refrigerator	Meke haske a bakin kofa?
2339693	When is the image taken?##person,surfboard	Yaushe aka ɗauki hoton?
2407935	Sunlight is reflecting.##laptop,person,bird,car,bird,car,car,person,bird,bird	Hasken rana yake dawowa.
2332991	Where was the picture taken?##person,baseball bat	A ina aka ɗauka hoton?
2368090	In the center.##bench,bench,bench,person,bench,bench,bench,chair,bench,chair	A tsakiyan.
2382239	What color is the chair?##chair,book	Wacce launi ce kujerar?
2369958	Grass.##sheep,sheep,cow,sheep,sheep	Ciyawa.
2336832	5 women.##person,laptop,person,person,person,person,bottle,cup,cup,laptop	Mata 5
2362257	Where is the black keyboard?##keyboard,bottle,tv,bottle,mouse,cell phone,tv,tv	Ina baƙar madannen yake?
2376360	White markings.##suitcase,person,bench,bench,person,backpack	Farin alamomi.
2363277	The zebra's fur.##zebra,zebra,zebra,zebra,bird,zebra,zebra,zebra,zebra,zebra	Gashin jakin dawan.
2384006	How many people are there?##person,car,fire hydrant	Nawane adadin mutane a gurin?
2401587	White.##person,bus,car,bench,truck,car,bench	Fara.
2343260	A field.##cow,cow,cow,cow,cow,cow,cow,cow,cow,cow	Fili.
2376147	What is the bright light?##person,person,pizza,person,dining table,wine glass,person,person,knife,elephant	Meye me hasken?
2374937	White and black appliances.##refrigerator,oven,chair,microwave,microwave,chair	Fari da baƙin kayan aiki.
2326635	Where are the buildings?##bicycle,bicycle,person,potted plant	Ina gine-ginen?
2388001	Safety helmets.##person,person,person,train,person	Hular kwano.
2378366	What color is the grass?##cat,tv,cat,cat,cat	Wani launi ne da ciyawan?
2333753	Why was the woman holding a hose?##person,sheep,person,person,chair,person,chair,chair,person,chair	Meyasa matar take riƙe da tiyo?
2399850	Window.##person,bed,teddy bear	Taga.
2332160	When was the picture taken?##bear	Yaushe aka ɗauki hoton?
2316861	Two.##person,cell phone,person,cell phone,potted plant	Biyu.
2407231	How many flags are there?##person,elephant,person,person,person,person,person,person,person,person	Nawa ne adadin tutoci a gurin?
2379554	What is the leave color?##stop sign,stop sign	Wani launi ne ganyen?
2332663	On the floor.##person,tv,person,cup,remote,remote,remote,couch,suitcase,bottle	Akan kasa.
2326516	What type of animals are pictured?##elephant,elephant,elephant,elephant,elephant,elephant,elephant,elephant	Wanne irin dabbobi aka ɗauka hoton?
2389434	Circle.##cup,dining table,cake,spoon,chair,bowl	Zagaye.
2393293	Where is the elephant?##elephant,elephant,elephant,elephant,elephant,person,person,person,elephant,person	Ina giwar?
107919	What color is the horse?##horse,person	Wana launi ne dokin?
2384078	Blue.##train	Shuɗi.
2415200	What does the sign say?##horse,person,person,person,horse,bicycle,person,person,person,person	Me alama take cewa?
2401272	What is the small zebra doing?##zebra,zebra,cow,bird	Me karamin jakin dawan yakeyi?
2415316	It is raining.##person,umbrella,umbrella,tie,tie,kite,boat	Ana ruwan sama.
2391656	Tomato sauce.##person,pizza,dining table,pizza,dining table	Miyar tumatir.
2381864	Blue.##motorcycle,bicycle,person,person,person,person,person,person,person,person	Shuɗi.
2316213	When is this?##carrot,bird,carrot,carrot,carrot,carrot,carrot,apple,carrot,apple	Yaushe ne nan?
2389974	What color is the bike the man is riding?##person,motorcycle,car,car,suitcase,suitcase,car	Wani launi ne da babur ɗin da mutumin yake tuƙawa?
2348490	Plane.##airplane	Jirgin sama.
2363277	What is striped?##zebra,zebra,zebra,zebra,bird,zebra,zebra,zebra,zebra,zebra	Menene mai layi- layi?
2362266	When was the photo taken?##person,skateboard	Yaushe aka ɗauka hoton?
2392341	How many bottles are on the counter?##bottle,bottle,toilet,sink,toilet	Kwalabe nawa ne akan counter ɗin?
2354955	A knife.##knife,cake,dining table,bowl	Wuƙa
2326403	What is growing on pavement?##train,train,person,person,car,car,train,truck,car,car	Menene yake tsiro a kan hanyar?
2381864	What color is the ocean?##motorcycle,bicycle,person,person,person,person,person,person,person,person	Mene launin taking?
2415652	Black.##traffic light	Baƙi.
2343352	On the plate.##bowl,bowl,knife,bowl,sandwich,sandwich,dining table,carrot,dining table	A kan faranti.
2321866	What are the people doing?##person,person,elephant,clock,person,person,person,handbag,car,car	Me mutanen sukeyi?
2372871	A toilet seat.##person,toilet,toilet	Akan shaddar zama.
2408770	A fence.##person,baseball glove,car,car,car,truck,truck	Shinge.
2416971	What is next to the sand?##person,surfboard,person	Menene a kusa da kasar?
2398038	Building.##boat,boat,boat,boat,boat,boat,boat,boat,boat,boat	gini.
2362327	What is the batter doing?##person,person,baseball bat	Me batter yakeyi?
2409248	Field.##person,person,person,person,baseball bat,person,person,baseball glove,baseball glove,baseball glove	A fili.
2322887	Where is the snow?##person,person,person,person,person,person,person,person,skis,person	Ina dusar ƙanƙarar?
2393970	Who is carrying a very large camera?##person,person,tennis racket,tennis racket,baseball glove,person	Waye yake ɗauke da babbar kamara?
2320541	Sitting.##laptop,mouse,laptop,person,suitcase,person,person,person,person,person	Suna zaune.
2347497	Where is the toothbrush?##person,toothbrush	Ina buroshin haƙori?
2327233	How many people are in the picture?##person,bottle,bottle,cat,refrigerator,bottle,bowl,cup,bottle,bottle	Mutane nawane acikin hoto?
2402676	For fun.##person,tennis racket,sports ball,car	Saboda jin dadi.
2390120	What is over the tower?##clock,train	Menene a saman hasumiyar?
2383244	Stuffed animals.##teddy bear,bed,teddy bear,person,teddy bear,book,bed,book	Dabbobin 'yar tsana.
2387503	What room is this?##person,person,remote,couch,remote,tv,remote,book	Wana ɗaki ne wannan?
2363303	What are in the woman's hands?##person,person,person,person,person,person,car,car,car,person	Menene a hannun matar?
2399600	Who is carrying a red bag?##person,person,person,person,handbag,person,handbag,traffic light,person,handbag	Wake ɗauke da jar jaka?
2366003	What is this?##horse,horse,horse,horse,horse,cow,horse,horse,horse,horse	Menene wannan?
2410402	Large rocks.##person,surfboard,umbrella,boat,cow,bird,umbrella	Mayan dutse.
2367897	On tennis racket.##tennis racket,person,sports ball	A jikin raket ɗin tanis.
2360686	A black net.##person,tennis racket	Baƙin raga.
